"","Item_Number","Set_Name","Amazon_Price","Year","Pages","unique_pieces","Theme","Pieces","Price","Ages","Minifigures","Packaging","Weight","Availability","Size"
"2046","75278","D-O",NA,2020,NA,"149","Star Wars","519",NA,"Ages_10+",1,"Box","0.76Kg (1.67 lb)","NA","Small"
"2047","75279","Star Wars Advent Calendar",NA,2020,NA,"185","Star Wars","311",NA,"Ages_6+",10,"Box","0Kg (0 lb)","Retail","Small"
"2048","75280","501st Legion Clone Troopers",NA,2020,NA,"125","Star Wars","285",NA,"Ages_7+",6,"Box","0.31Kg (0.68 lb)","NA","Small"
"2049","75281","Anakin's Jedi Interceptor",NA,2020,NA,"100","Star Wars","248",NA,"Ages_7+",2,"Box","0.36Kg (0.79 lb)","Retail","Small"
"2050","75283","Armored Assault Tank (AAT)",NA,2020,NA,"121","Star Wars","286",NA,"Ages_7+",4,"Box","0Kg (0 lb)","Retail","Small"
"2051","75284","Knights of Ren Transport Ship",NA,2020,NA,"183","Star Wars","595",NA,"Ages_9+",3,"Box","0.73Kg (1.61 lb)","Retail","Small"
"2052","75286","General Grievous's Starfighter",NA,2020,NA,"139","Star Wars","487",NA,"Ages_9+",3,"Box","0.83Kg (1.83 lb)","Retail","Small"
"2053","75288","AT-AT",NA,2020,NA,"285","Star Wars","1267",NA,"Ages_10+",6,"Box","1.78Kg (3.92 lb)","Retail","Small"
"2054","75290","Mos Eisley Cantina",NA,2020,NA,"632","Star Wars","3187",NA,"Ages_18+",21,"Box","NA","LEGO exclusive","Small"
"2055","75291","Death Star Final Duel",NA,2020,NA,"241","Star Wars","775",NA,"Ages_9+",5,"Box","NA","Retail","Small"
"2056","75292","The Razor Crest",NA,2020,NA,"277","Star Wars","1023",NA,"Ages_10+",5,"Box","NA","Retail","Small"
"2057","75293","Resistance I-TS Transport",NA,2020,NA,"216","Star Wars","932",NA,"Ages_9+",4,"Box","NA","Retail","Small"
"2058","75294","Bespin Duel",NA,2020,NA,"121","Star Wars","295",NA,"Ages_18+",2,"Box","NA","Retail - limited","Small"
"2059","75298",NA,"€42.92",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2060","75301",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2061","75305",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2062","75308",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2063","75311",NA,"€69.19",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2064","75315",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2065","75317","The Mandalorian & The Child",NA,2020,NA,"123","BrickHeadz","295",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"2066","75318","The Child",NA,2020,NA,"189","Star Wars","1073",NA,"Ages_10+",1,"Box","NA","Retail","Small"
"2067","75320",NA,"€17.85",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2068","75323",NA,"€94.98",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2069","75326",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2070","75329",NA,"€47.81",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2071","75333",NA,"€24.86",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2072","75336",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2073","75341",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2074","75347",NA,"€54.18",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2075","75512","Millennium Falcon Cockpit",NA,2018,NA,"74","Star Wars","203",NA,"Ages_8 - 14",2,"Box","NA","Promotional","Small"
"2076","75522","Mini Boost Droid Commander",NA,2019,NA,"35","Star Wars","62",NA,"Ages_8+",3,"Polybag","NA","LEGO exclusive","Small"
"2077","75533","Boba Fett",NA,2018,NA,"67","Star Wars","144",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"2078","75534","Darth Vader",NA,2018,NA,"61","Star Wars","168",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"2079","75535","Han Solo",NA,2018,NA,"55","Star Wars","101",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"2080","75536","Range Trooper",NA,2018,NA,"51","Star Wars","101",NA,"Ages_7 - 14",NA,"Box","NA","Retail","Small"
"2081","75537","Darth Maul",NA,2018,NA,"43","Star Wars","104",NA,"Ages_NA",NA,"Box","NA","Retail","Small"
"2082","75547",NA,"€65.39",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2083","75549","Unstoppable Bike Chase",NA,2020,NA,"79","Minions: The Rise of Gru","136",NA,"Ages_6+",3,"Box","0.23Kg (0.51 lb)","Retail","Small"
"2084","75551","Brick-built Minions and their Lair",NA,2020,NA,"180","Minions: The Rise of Gru","876",NA,"Ages_8+",3,"Box","0.97Kg (2.14 lb)","Retail","Small"
"2085","75573",NA,"€70.12",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2086","75576",NA,"€28.04",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2087","75579",NA,"€70.75",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2088","75810","The Upside Down",NA,2019,NA,"534","Stranger Things","2287",NA,"Ages_16+",8,"Box","NA","LEGO exclusive","Small"
"2089","75884","1968 Ford Mustang Fastback",NA,2018,NA,"74","Speed Champions","183",NA,"Ages_NA",1,"Box","0.22Kg (0.48 lb)","Retail","Small"
"2090","75885","Ford Fiesta M-Sport WRC",NA,2018,NA,"88","Speed Champions","203",NA,"Ages_7 - 14",1,"Box","0.24Kg (0.54 lb)","Retail","Small"
"2091","75886","Ferrari 488 GT3 Scuderia Corsa",NA,2018,NA,"78","Speed Champions","179",NA,"Ages_NA",1,"Box","0.22Kg (0.48 lb)","Retail","Small"
"2092","75887","Porsche 919 Hybrid",NA,2018,NA,"75","Speed Champions","163",NA,"Ages_NA",1,"Box","NA","Retail","Small"
"2093","75888","Porsche 911 RSR and 911 Turbo 3.0",NA,2018,NA,"166","Speed Champions","391",NA,"Ages_NA",3,"Box","0.56Kg (1.23 lb)","Retail","Small"
"2094","75889","Ferrari Ultimate Garage",NA,2018,NA,"309","Speed Champions","841",NA,"Ages_NA",7,"Box","1.25Kg (2.75 lb)","Retail","Small"
"2095","75890","Ferrari F40 Competizione",NA,2019,NA,"72","Speed Champions","198",NA,"Ages_NA",1,"Box","0.22Kg (0.48 lb)","Retail","Small"
"2096","75891","Chevrolet Camaro ZL1 Race Car",NA,2019,NA,"81","Speed Champions","198",NA,"Ages_NA",1,"Box","0.23Kg (0.51 lb)","Retail","Small"
"2097","75892","McLaren Senna",NA,2019,NA,"92","Speed Champions","219",NA,"Ages_NA",1,"Box","0.25Kg (0.55 lb)","Retail","Small"
"2098","75893","2018 Dodge Challenger SRT Demon and 1970 Dodge Charger R/T",NA,2019,NA,"159","Speed Champions","478",NA,"Ages_7+",3,"Box","0.54Kg (1.19 lb)","Retail","Small"
"2099","75894","1967 Mini Cooper S Rally and 2018 MINI John Cooper Works Buggy",NA,2019,NA,"187","Speed Champions","481",NA,"Ages_NA",4,"Box","0.7Kg (1.54 lb)","Retail","Small"
"2100","75895","1974 Porsche 911 Turbo 3.0",NA,2019,NA,"75","Speed Champions","180",NA,"Ages_7+",1,"Box","NA","Retail","Small"
"2101","75926","Pteranodon Chase",NA,2018,NA,"68","Jurassic World","126",NA,"Ages_NA",2,"Box","0.28Kg (0.62 lb)","Retail","Small"
"2102","75927","Stygimoloch Breakout",NA,2018,NA,"91","Jurassic World","222",NA,"Ages_NA",2,"Box","0.46Kg (1.01 lb)","Retail","Small"
"2103","75928","Blue's Helicopter Pursuit",NA,2018,NA,"177","Jurassic World","397",NA,"Ages_NA",3,"Box","0.63Kg (1.39 lb)","Retail","Small"
"2104","75929","Carnotaurus Gyrosphere Escape",NA,2018,NA,"227","Jurassic World","577",NA,"Ages_NA",3,"Box","1.19Kg (2.62 lb)","Retail","Small"
"2105","75930","Indoraptor Rampage at Lockwood Estate",NA,2018,NA,"258","Jurassic World","1019",NA,"Ages_NA",6,"Box","1.89Kg (4.16 lb)","Retail","Small"
"2106","75931","Dilophosaurus Outpost Attack",NA,2018,NA,"124","Jurassic World","289",NA,"Ages_NA",3,"Box","NA","Retail - limited","Small"
"2107","75932","Jurassic Park Velociraptor Chase ",NA,2018,NA,"195","Jurassic World","360",NA,"Ages_6 - 12",4,"Box","NA","Retail - limited","Small"
"2108","75933","T. Rex Transport",NA,2018,NA,"174","Jurassic World","609",NA,"Ages_NA",3,"Box","1.13Kg (2.49 lb)","NA","Small"
"2109","75934","Dilophosaurus on the Loose",NA,2019,NA,"88","Jurassic World","168",NA,"Ages_NA",3,"Box","NA","Retail","Small"
"2110","75935","Baryonyx Face-Off: The Treasure Hunt",NA,2019,NA,"211","Jurassic World","434",NA,"Ages_NA",4,"Box","NA","Retail","Small"
"2111","75936","Jurassic Park: T. rex Rampage",NA,2019,NA,"530","Jurassic World","3120",NA,"Ages_16+",6,"Box","4.65Kg (10.24 lb)","LEGO exclusive","Small"
"2112","75937","Triceratops Rampage",NA,2019,NA,"200","Jurassic World","447",NA,"Ages_NA",4,"Box","NA","Retail","Small"
"2113","75938","T. rex vs Dino-Mech Battle",NA,2019,NA,"255","Jurassic World","716",NA,"Ages_NA",4,"Box","NA","Retail","Small"
"2114","75939","Dr. Wu's Lab: Baby Dinosaurs Breakout",NA,2020,NA,"100","Jurassic World","164",NA,"Ages_NA",2,"Box","0.28Kg (0.62 lb)","Retail","Small"
"2115","75940","Gallimimus and Pteranodon Breakout",NA,2020,NA,"170","Jurassic World","391",NA,"Ages_7+",3,"Box","0.78Kg (1.72 lb)","Retail","Small"
"2116","75941","Indominus rex vs. Ankylosaurus",NA,2020,NA,"216","Jurassic World","537",NA,"Ages_8+",5,"Box","1.25Kg (2.75 lb)","Retail","Small"
"2117","75942","Velociraptor: Biplane Rescue Mission",NA,2020,NA,"72","Jurassic World","101",NA,"Ages_4+",2,"Box","0.28Kg (0.62 lb)","Retail","Small"
"2118","75945","Expecto Patronum",NA,2019,NA,"55","Harry Potter","121",NA,"Ages_7+",4,"Box","NA","Retail","Small"
"2119","75946","Hungarian Horntail Triwizard Challenge",NA,2019,NA,"102","Harry Potter","265",NA,"Ages_NA",4,"Box","NA","Retail","Small"
"2120","75947","Hagrid's Hut: Buckbeak's Rescue",NA,2019,NA,"208","Harry Potter","496",NA,"Ages_NA",6,"Box","NA","Retail","Small"
"2121","75948","Hogwarts Clock Tower",NA,2019,NA,"276","Harry Potter","922",NA,"Ages_NA",8,"Box","NA","Retail","Small"
"2122","75950","Aragog's Lair",NA,2018,NA,"82","Harry Potter","157",NA,"Ages_7 - 14",2,"Box","0.16Kg (0.35 lb)","Retail","Small"
"2123","75951","Grindelwald's Escape",NA,2018,NA,"68","Harry Potter","132",NA,"Ages_7+",2,"Box","0.24Kg (0.53 lb)","Retail","Small"
"2124","75952","Newt's Case of Magical Creatures",NA,2018,NA,"242","Harry Potter","694",NA,"Ages_8 - 14",4,"Box","0.85Kg (1.87 lb)","Retail","Small"
"2125","75953","Hogwarts Whomping Willow",NA,2018,NA,"253","Harry Potter","753",NA,"Ages_NA",6,"Box","1.1Kg (2.42 lb)","Retail","Small"
"2126","75954","Hogwarts Great Hall",NA,2018,NA,"284","Harry Potter","878",NA,"Ages_NA",10,"Box","1.66Kg (3.66 lb)","Retail","Small"
"2127","75955","Hogwarts Express",NA,2018,NA,"262","Harry Potter","801",NA,"Ages_8 - 14",6,"Box","1.37Kg (3.02 lb)","Retail","Small"
"2128","75956","Quidditch Match",NA,2018,NA,"205","Harry Potter","500",NA,"Ages_NA",6,"Box","NA","Retail","Small"
"2129","75957","The Knight Bus",NA,2019,NA,"128","Harry Potter","403",NA,"Ages_8+",3,"Box","NA","Retail","Small"
"2130","75958","Beauxbatons' Carriage: Arrival at Hogwarts ",NA,2019,NA,"160","Harry Potter","430",NA,"Ages_8+",4,"Box","NA","Retail","Small"
"2131","75964","Harry Potter Advent Calendar",NA,2019,NA,"153","Harry Potter","305",NA,"Ages_7+",8,"Box","NA","Retail","Small"
"2132","75965","The Rise of Voldemort",NA,2019,NA,"102","Harry Potter","184",NA,"Ages_7+",6,"Box","NA","Retail","Small"
"2133","75966","Hogwarts Room of Requirement",NA,2020,NA,"90","Harry Potter","193",NA,"Ages_7+",4,"Box","0.3Kg (0.66 lb)","Retail","Small"
"2134","75967","Forbidden Forest: Umbridge's Encounter",NA,2020,NA,"121","Harry Potter","253",NA,"Ages_8+",5,"Box","0.37Kg (0.81 lb)","Retail","Small"
"2135","75968","4 Privet Drive",NA,2020,NA,"255","Harry Potter","797",NA,"Ages_8+",6,"Box","0.92Kg (2.03 lb)","Retail","Small"
"2136","75969","Hogwarts Astronomy Tower",NA,2020,NA,"310","Harry Potter","971",NA,"Ages_9+",8,"Box","1.45Kg (3.19 lb)","Retail","Small"
"2137","75970","Tracer vs. Widowmaker",NA,2019,NA,"74","Overwatch","129",NA,"Ages_8+",2,"Box","0.19Kg (0.42 lb)","Retail","Small"
"2138","75971","Hanzo vs. Genji",NA,2019,NA,"84","Overwatch","197",NA,"Ages_8+",3,"Box","0.3Kg (0.66 lb)","Retail","Small"
"2139","75972","Dorado Showdown",NA,2019,NA,"168","Overwatch","419",NA,"Ages_8+",3,"Box","0.6Kg (1.32 lb)","Retail","Small"
"2140","75973","D.Va & Reinhardt",NA,2019,NA,"161","Overwatch","455",NA,"Ages_10+",2,"Box","0.59Kg (1.3 lb)","Retail","Small"
"2141","75974","Bastion",NA,2019,NA,"169","Overwatch","602",NA,"Ages_10+",NA,"Box","0.77Kg (1.7 lb)","Retail","Small"
"2142","75975","Watchpoint: Gibraltar",NA,2019,NA,"287","Overwatch","730",NA,"Ages_9+",4,"Box","1.39Kg (3.06 lb)","Retail","Small"
"2143","75976","Wrecking Ball",NA,2019,NA,"82","Overwatch","227",NA,"Ages_9+",1,"Box","NA","Retail","Small"
"2144","75977","Junkrat & Roadhog",NA,2019,NA,"186","Overwatch","380",NA,"Ages_10+",2,"Box","NA","Retail","Small"
"2145","75978","Diagon Alley",NA,2020,NA,"1067","Harry Potter","5544",NA,"Ages_16+",17,"Box","NA","LEGO exclusive","Small"
"2146","75979","Hedwig",NA,2020,NA,"166","Harry Potter","630",NA,"Ages_10+",1,"Box","NA","Retail","Small"
"2147","75980","Attack on the Burrow",NA,2020,NA,"383","Harry Potter","1047",NA,"Ages_9+",8,"Box","NA","Retail","Small"
"2148","75981","Harry Potter Advent Calendar",NA,2020,NA,"196","Harry Potter","335",NA,"Ages_7+",6,"Box","0Kg (0 lb)","Retail","Small"
"2149","75987","Omnic Bastion",NA,2018,NA,"79","Overwatch","182",NA,"Ages_10+",NA,"Box","NA","Retail - limited","Small"
"2150","75996","Aquaman and Storm",NA,2018,NA,"85","DC Comics Super Heroes","197",NA,"Ages_8 - 14",1,"Box","NA","Promotional","Small"
"2151","75997","Ant-Man and the Wasp",NA,2018,NA,"76","Marvel Super Heroes","218",NA,"Ages_8 - 14",1,"Box","NA","Promotional","Small"
"2152","76089","Mighty Micros: Scarlet Spider vs. Sandman",NA,2018,NA,"49","Marvel Super Heroes","89",NA,"Ages_5 - 12",2,"Box","NA","Retail","Small"
"2153","76090","Mighty Micros: Star-Lord vs. Nebula",NA,2018,NA,"45","Marvel Super Heroes","86",NA,"Ages_5 - 12",2,"Box","NA","Retail","Small"
"2154","76091","Mighty Micros: Thor vs. Loki",NA,2018,NA,"48","Marvel Super Heroes","79",NA,"Ages_5 - 12",2,"Box","NA","Retail","Small"
"2155","76092","Mighty Micros: Batman vs. Harley Quinn",NA,2018,NA,"55","DC Comics Super Heroes","86",NA,"Ages_5 - 12",2,"Box","NA","Retail","Small"
"2156","76093","Mighty Micros: Nightwing vs. The Joker",NA,2018,NA,"53","DC Comics Super Heroes","84",NA,"Ages_5 - 12",2,"Box","NA","Retail","Small"
"2157","76094","Mighty Micros: Supergirl vs. Brainiac",NA,2018,NA,"50","DC Comics Super Heroes","80",NA,"Ages_5 - 12",2,"Box","NA","Retail","Small"
"2158","76095","Black Manta Strike ",NA,2018,NA,"105","DC Comics Super Heroes","235",NA,"Ages_NA",3,"Box","NA","NA","Small"
"2159","76096","Superman & Krypto Team-Up",NA,2018,NA,"110","DC Comics Super Heroes","199",NA,"Ages_NA",2,"Box","NA","Retail","Small"
"2160","76097","Lex Luthor Mech Takedown",NA,2018,NA,"159","DC Comics Super Heroes","406",NA,"Ages_NA",5,"Box","NA","Retail","Small"
"2161","76098","Speed Force Freeze Pursuit",NA,2018,NA,"138","DC Comics Super Heroes","271",NA,"Ages_6 - 12",4,"Box","0.46Kg (1 lb)","Retail","Small"
"2162","76099","Rhino Face-Off by the Mine",NA,2018,NA,"100","Marvel Super Heroes","229",NA,"Ages_6 - 12",3,"Box","NA","Retail","Small"
"2163","76100","Royal Talon Fighter Attack",NA,2018,NA,"120","Marvel Super Heroes","358",NA,"Ages_7 - 14",4,"Box","NA","Retail","Small"
"2164","76101","Outrider Dropship Attack",NA,2018,NA,"63","Marvel Super Heroes","124",NA,"Ages_6 - 12",4,"Box","0.18Kg (0.4 lb)","Retail","Small"
"2165","76102","Thor's Weapon Quest",NA,2018,NA,"112","Marvel Super Heroes","223",NA,"Ages_6 - 12",3,"Box","0.33Kg (0.73 lb)","Retail","Small"
"2166","76103","Corvus Glaive Thresher Attack",NA,2018,NA,"169","Marvel Super Heroes","416",NA,"Ages_7 - 14",5,"Box","NA","Retail","Small"
"2167","76104","The Hulkbuster Smash-Up",NA,2018,NA,"143","Marvel Super Heroes","375",NA,"Ages_7 - 14",4,"Box","0.49Kg (1.08 lb)","Retail","Small"
"2168","76105","The Hulkbuster: Ultron Edition",NA,2018,NA,"270","Marvel Super Heroes","1363",NA,"Ages_14+",1,"Box","NA","LEGO exclusive","Small"
"2169","76107","Thanos: Ultimate Battle",NA,2018,NA,"190","Marvel Super Heroes","674",NA,"Ages_8 - 14",4,"Box","1.02Kg (2.25 lb)","Retail","Small"
"2170","76108","Sanctum Sanctorum Showdown",NA,2018,NA,"313","Marvel Super Heroes","1004",NA,"Ages_8 - 14",5,"Box","1.59Kg (3.5 lb)","Retail","Small"
"2171","76109","Quantum Realm Explorers",NA,2018,NA,"100","Marvel Super Heroes","200",NA,"Ages_7 - 12",3,"Box","NA","Retail","Small"
"2172","76110","Batman: The Attack of the Talons",NA,2018,NA,"82","DC Comics Super Heroes","155",NA,"Ages_6 - 12",3,"Box","0.34Kg (0.75 lb)","Retail","Small"
"2173","76111","Batman: Brother Eye Takedown",NA,2018,NA,"103","DC Comics Super Heroes","269",NA,"Ages_6 - 12",3,"Box","0.46Kg (1.01 lb)","Retail","Small"
"2174","76112","App-Controlled Batmobile",NA,2018,NA,"114","DC Comics Super Heroes","321",NA,"Ages_8+",1,"Box","0.82Kg (1.81 lb)","Retail","Small"
"2175","76113","Spider-Man Bike Rescue",NA,2019,NA,"97","Marvel Super Heroes","235",NA,"Ages_NA",3,"Box","0.34Kg (0.75 lb)","Retail","Small"
"2176","76114","Spider-Man's Spider Crawler ",NA,2019,NA,"132","Marvel Super Heroes","418",NA,"Ages_NA",4,"Box","0.5Kg (1.1 lb)","Retail","Small"
"2177","76115","Spider Mech vs. Venom ",NA,2019,NA,"203","Marvel Super Heroes","604",NA,"Ages_8+",4,"Box","0.78Kg (1.72 lb)","Retail","Small"
"2178","76116","Batman Batsub and the Underwater Clash",NA,2019,NA,"82","DC Comics Super Heroes","174",NA,"Ages_7+",3,"Box","0.32Kg (0.7 lb)","Retail","Small"
"2179","76117","Batman Mech vs. Poison Ivy Mech ",NA,2019,NA,"174","DC Comics Super Heroes","375",NA,"Ages_NA",4,"Box","0.55Kg (1.21 lb)","Retail","Small"
"2180","76118","Mr. Freeze Batcycle Battle",NA,2019,NA,"95","DC Comics Super Heroes","200",NA,"Ages_6+",3,"Box","0.3Kg (0.66 lb)","Retail","Small"
"2181","76119","Batmobile: Pursuit of The Joker",NA,2019,NA,"114","DC Comics Super Heroes","342",NA,"Ages_NA",2,"Box","NA","Retail","Small"
"2182","76120","Batwing and The Riddler Heist",NA,2019,NA,"212","DC Comics Super Heroes","489",NA,"Ages_NA",4,"Box","NA","Retail","Small"
"2183","76122","Batcave Clayface Invasion",NA,2019,NA,"334","DC Comics Super Heroes","1038",NA,"Ages_NA",6,"Box","NA","Retail","Small"
"2184","76123","Captain America: Outriders Attack",NA,2019,NA,"76","Marvel Super Heroes","167",NA,"Ages_NA",4,"Box","NA","Retail","Small"
"2185","76124","War Machine Buster",NA,2019,NA,"122","Marvel Super Heroes","362",NA,"Ages_7+",4,"Box","NA","Retail","Small"
"2186","76125","Iron Man Hall of Armor",NA,2019,NA,"156","Marvel Super Heroes","524",NA,"Ages_7+",6,"Box","NA","Retail","Small"
"2187","76126","Avengers Ultimate Quinjet",NA,2019,NA,"254","Marvel Super Heroes","838",NA,"Ages_8+",6,"Box","NA","Retail","Small"
"2188","76127","Captain Marvel and The Skrull Attack",NA,2019,NA,"126","Marvel Super Heroes","307",NA,"Ages_7+",3,"Box","NA","Retail","Small"
"2189","76128","Molten Man Battle",NA,2019,NA,"117","Marvel Super Heroes","294",NA,"Ages_NA",3,"Box","NA","Retail","Small"
"2190","76129","Hydro-Man Attack",NA,2019,NA,"171","Marvel Super Heroes","471",NA,"Ages_NA",4,"Box","NA","Retail","Small"
"2191","76130","Stark Jet and the Drone Attack",NA,2019,NA,"177","Marvel Super Heroes","504",NA,"Ages_NA",4,"Box","NA","Retail","Small"
"2192","76131","Avengers Compound Battle",NA,2019,NA,"295","Marvel Super Heroes","699",NA,"Ages_8+",7,"Box","NA","Retail","Small"
"2193","76133","Spider-Man Car Chase",NA,2019,NA,"37","Marvel Super Heroes","52",NA,"Ages_4+",2,"Box","0.16Kg (0.35 lb)","Retail","Small"
"2194","76134","Spider-Man: Doc Ock Diamond Heist",NA,2019,NA,"98","Marvel Super Heroes","150",NA,"Ages_4+",3,"Box","0.53Kg (1.17 lb)","Retail","Small"
"2195","76137","Batman vs. The Riddler Robbery",NA,2019,NA,"44","DC Comics Super Heroes","59",NA,"Ages_NA",2,"Box","NA","Retail","Small"
"2196","76138","Batman and The Joker Escape",NA,2019,NA,"119","DC Comics Super Heroes","171",NA,"Ages_NA",4,"Box","NA","Retail","Small"
"2197","76139","1989 Batmobile",NA,2019,NA,"499","DC Comics Super Heroes","3306",NA,"Ages_16+",3,"Box","4.67Kg (10.29 lb)","LEGO exclusive","Small"
"2198","76140","Iron Man Mech",NA,2020,NA,"61","Marvel Super Heroes","148",NA,"Ages_6+",1,"Box","0.16Kg (0.35 lb)","Retail","Small"
"2199","76141","Thanos Mech",NA,2020,NA,"62","Marvel Super Heroes","152",NA,"Ages_6+",1,"Box","0.16Kg (0.35 lb)","Retail","Small"
"2200","76142","Avengers Speeder Bike Attack",NA,2020,NA,"97","Marvel Super Heroes","226",NA,"Ages_6+",3,"Box","0.28Kg (0.62 lb)","Retail","Small"
"2201","76143","Avengers Truck Take-down",NA,2020,NA,"164","Marvel Super Heroes","477",NA,"Ages_7+",4,"Box","0.57Kg (1.26 lb)","Retail","Small"
"2202","76144","Avengers Hulk Helicopter Rescue",NA,2019,NA,"196","Marvel Super Heroes","482",NA,"Ages_8+",5,"Box","0.65Kg (1.43 lb)","Retail","Small"
"2203","76146","Spider-Man Mech",NA,2020,NA,"62","Marvel Super Heroes","152",NA,"Ages_6+",1,"Box","0.16Kg (0.35 lb)","Retail","Small"
"2204","76147","Vulture's Trucker Robbery",NA,2020,NA,"62","Marvel Super Heroes","93",NA,"Ages_4+",3,"Box","0.3Kg (0.66 lb)","Retail","Small"
"2205","76148","Spider-Man vs. Doc Ock",NA,2020,NA,"80","Marvel Super Heroes","234",NA,"Ages_6+",3,"Box","0.3Kg (0.66 lb)","Retail","Small"
"2206","76149","The Menace of Mysterio",NA,2020,NA,"97","Marvel Super Heroes","163",NA,"Ages_4+",3,"Box","0.44Kg (0.97 lb)","Retail","Small"
"2207","76150","Spiderjet vs. Venom Mech",NA,2020,NA,"136","Marvel Super Heroes","371",NA,"Ages_7+",3,"Box","0.52Kg (1.15 lb)","Retail","Small"
"2208","76151","Venomosaurus Ambush",NA,2020,NA,"242","Marvel Super Heroes","640",NA,"Ages_8+",5,"Box","0.85Kg (1.87 lb)","Retail","Small"
"2209","76152","Avengers Wrath of Loki",NA,2020,NA,"136","Marvel Super Heroes","223",NA,"Ages_4+",5,"Box","0.7Kg (1.54 lb)","Retail","Small"
"2210","76153","Avengers Helicarrier",NA,2020,NA,"355","Marvel Super Heroes","1244",NA,"Ages_9+",8,"Box","1.65Kg (3.63 lb)","Retail","Small"
"2211","76155",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"2212","76157","Wonder Woman vs. Cheetah",NA,2020,NA,"130","DC Comics Super Heroes","371",NA,"Ages_8+",3,"Box","0.6Kg (1.32 lb)","Retail","Small"
"2213","76158","Batboat The Penguin Pursuit!",NA,2020,NA,"41","DC Comics Super Heroes","54",NA,"Ages_4+",2,"Box","0.16Kg (0.35 lb)","Retail","Small"
"2214","76159","Joker's Trike Chase",NA,2020,NA,"181","DC Comics Super Heroes","440",NA,"Ages_7+",4,"Box","0.68Kg (1.5 lb)","Retail","Small"
"2215","76160","Mobile Bat Base",NA,2020,NA,"275","DC Comics Super Heroes","743",NA,"Ages_8+",6,"Box","1.23Kg (2.71 lb)","Retail","Small"
"2216","76161","1989 Batwing",NA,2020,NA,"325","DC Comics Super Heroes","2363",NA,"Ages_18+",3,"Box","NA","LEGO exclusive","Small"
"2217","76162","Black Widow's Helicopter Chase",NA,2020,NA,"125","Marvel Super Heroes","271",NA,"Ages_NA",3,"Box","NA","Retail - limited","Small"
"2218","76163","Venom Crawler",NA,2020,NA,"132","Marvel Super Heroes","413",NA,"Ages_NA",3,"NA","NA","NA","Small"
"2219","76164","Iron Man Hulkbuster versus A.I.M. Agent",NA,2020,NA,"144","Marvel Super Heroes","456",NA,"Ages_8+",4,"Box","0.49Kg (1.08 lb)","Retail","Small"
